participantId,postalCode,Quant_Ertrag_0-500,Quant_Ertrag_500-1500,Quant_Ertrag_1500-4500
7953,7310,0,0,0
7954,9107,1,0,0
7955,9008,0,0,0
7956,3206,1,1,1
7957,4934,1,1,1
7958,9322,1,1,1
7959,4900,0,0,1
7960,4203,0,0,0
7961,9500,0,0,1
7962,8733,1,0,0
7963,3550,1,0,0
7964,2105,0,0,0
7965,6033,1,0,1
7966,8222,0,1,0
7967,8002,0,0,0
7968,3210,1,1,1
7969,2053,0,1,1
7970,8038,0,0,0
7971,5040,0,1,1
7972,8157,0,1,1
7973,9300,0,0,0
7974,6312,0,1,1
7975,3123,1,1,1
7976,1005,0,0,0
7977,1321,1,1,1
7978,8542,1,1,1
7979,1950,0,0,0
7980,7233,1,0,0
7981,6373,0,0,0
7982,8803,0,0,0
7983,8634,1,0,0
7984,9000,0,0,0
7985,8645,0,0,0
7986,1950,0,0,0
7987,8255,1,1,1
7988,8882,0,0,0
7989,8055,0,0,0
7990,1907,1,1,0
7991,8863,1,1,0
7992,8180,0,0,1
7993,1963,1,1,0
7994,9245,0,0,1
7995,8048,0,0,0
7996,8600,0,0,0
7997,1227,0,0,0
7998,8630,0,0,0
7999,8506,1,1,1
8000,1489,1,1,1
8001,1205,0,0,0
8002,8280,0,0,1
8003,8132,0,0,1
8004,8132,0,0,1
8005,1020,0,0,0
8006,6210,0,0,1
8007,6006,0,0,0
8008,3014,0,0,0
8009,6300,0,0,0
8010,3661,1,1,1
8011,8047,0,0,0
8012,4053,0,0,0
8013,1005,0,0,0
8014,4104,0,1,0
8015,9008,0,0,0
8016,8041,0,0,0
8017,7252,1,0,0
8018,4434,1,1,1
8019,8200,0,0,0
8020,1609,1,1,1
8021,1083,1,1,1
8022,8867,0,0,0
8023,8620,0,0,0
8024,3963,0,0,0
8025,8915,0,1,1
8026,3615,1,1,1
8027,3294,1,1,1
8028,8906,0,1,0
8029,2540,0,0,1
8030,1206,0,0,0
8031,2800,0,0,1
8032,8632,0,0,0
8033,8627,1,1,1
8034,6060,0,0,0
8035,8914,0,0,1
8036,1806,0,1,0
8037,5725,1,1,1
8038,4123,0,0,0
8039,1029,1,1,1
8040,8172,0,1,1
8041,5057,1,1,1
8042,6032,1,1,0
8043,9403,0,0,0
8044,3098,1,1,1
8045,8304,1,0,0
8046,1950,0,0,0
8047,1148,0,1,1
8048,1260,1,1,1
8049,4500,1,0,1
8050,8105,0,0,0
8051,8153,1,1,0
8052,8726,1,0,0
8053,8307,0,1,1
8054,3115,1,1,1
8055,6010,0,0,0
8056,3904,0,0,0
8057,8932,1,1,1
8058,1004,0,0,0
8059,4500,0,0,1
8060,8308,1,1,1
8061,8472,1,1,1
8062,5605,1,1,1
8063,3627,1,0,1
8064,1212,0,0,0
8065,3084,0,0,0
8066,1342,0,0,0
8067,8180,0,0,1
8068,8624,1,1,1
8069,2000,0,0,0
8070,6110,0,1,1
8071,6415,1,0,0
8072,2022,0,1,0
8073,8050,0,0,0
8074,1722,1,0,1
8075,8406,0,0,0
8076,3930,0,0,0
8077,3124,1,1,1
8078,1010,0,0,0
8079,6022,1,1,1
8080,9030,0,0,0
8081,8309,0,0,1
8082,1784,0,1,1
8083,1264,0,0,0
8084,3600,0,0,0
8085,8400,0,0,0
8086,8048,0,0,0
8087,1226,0,0,0
8088,1041,1,1,1
8089,9000,0,0,0
8090,8712,0,0,0
8091,8580,1,1,1
8092,4900,0,0,1
8093,9545,1,1,1
8094,3363,0,1,1
8095,9012,0,0,0
8096,4900,0,0,1
8097,7203,0,1,0
8098,1285,1,1,0
8099,1205,0,0,0
8100,8453,1,1,1
8101,8003,0,0,0
8102,3653,0,0,0
8103,4106,0,1,0
8104,6042,1,1,1
8105,8302,0,0,0
8106,9326,0,0,0
8107,1007,0,0,0
8108,5619,1,1,1
8109,8280,0,0,0
8110,1225,0,0,0
8111,3932,0,0,0
8112,6312,0,1,1
8113,6010,0,0,0
8114,5025,1,0,0
8115,9016,0,0,0
8116,3298,1,1,1
8117,1868,0,0,1
8118,8046,0,0,0
8119,6442,0,0,0
8120,5707,1,1,1
8121,8408,0,0,0
8122,1724,1,1,1
8123,8570,0,1,1
8124,5070,0,1,1
8125,7307,1,1,0
8126,8500,0,0,1
8127,1028,1,0,1
8128,8051,0,0,0
8129,2560,1,0,0
8130,4133,0,0,0
8131,4053,0,0,0
8132,3148,1,1,1
8133,5313,0,0,1
8134,5054,1,1,1
8135,8442,1,1,1
8136,4922,1,1,1
8137,5054,1,1,1
8138,1020,0,0,0
8139,9478,0,0,0
8140,8302,0,0,0
8141,5400,0,0,0
8142,1206,0,0,0
8143,8004,0,0,0
8144,8219,1,1,0
8145,5525,1,0,1
8146,5102,0,0,0
8147,1891,0,0,0
8148,9467,1,0,0
8149,8707,0,0,0
8150,8303,0,0,1
8151,3005,0,0,0
8152,2056,1,1,0
8153,1717,1,1,1
8154,6330,0,0,1
8155,1213,0,0,0
8156,5070,0,1,1
8157,8952,0,0,0
8158,2744,1,1,0
8159,4304,0,1,0
8160,1690,1,1,1
8161,3904,0,0,0
8162,1772,1,1,1
8163,9451,1,1,1
8164,4133,0,0,0
8165,8400,0,0,0
8166,8708,0,0,0
8167,1007,0,0,0
8168,8820,0,0,0
8169,5073,1,1,1
8170,1815,0,0,0
8171,8624,1,1,1
8172,1907,0,1,0
8173,8810,0,0,0
8174,1018,0,0,0
8175,1213,0,0,0
8176,6260,1,0,1
8177,3983,0,0,0
8178,1007,0,0,0
8179,3018,0,0,1
8180,7503,0,0,0
8181,8200,0,0,0
8182,9244,0,0,1
8183,3462,1,1,1
8184,8180,0,0,1
8185,7402,1,1,0
8186,8304,0,0,0
8187,6340,0,0,1
8188,1148,1,1,1
8189,6438,1,1,0
8190,5611,1,1,1
8191,3233,1,0,1
8192,5610,1,0,1
8193,8824,1,0,0
8194,8049,0,0,0
8195,1023,1,0,1
8196,5033,0,0,0
8197,8854,1,0,0
8198,3172,1,1,1
8199,8051,0,0,0
8200,9400,0,0,0
8201,7324,0,1,0
8202,1005,0,0,0
8203,3294,0,1,1
8204,9473,1,1,0
8205,3013,0,0,0
8206,4054,0,0,0
8207,8704,0,0,0
8208,9115,1,0,0
8209,8646,1,0,0
8210,5610,0,1,1
8211,8708,0,0,0
8212,1700,0,0,1
8213,1941,1,0,0
8214,8125,0,0,0
8215,2000,0,0,0
8216,8620,0,0,0
8217,9500,0,0,1
8218,8057,0,0,0
8219,8253,0,0,1
8220,6006,0,0,0
8221,5626,0,1,1
8222,9000,0,0,0
8223,8603,0,1,0
8224,8212,0,0,0
8225,4142,0,0,0
8226,1468,0,0,1
8227,8331,1,0,0
8228,4716,0,0,0
8229,3700,0,0,0
8230,1374,1,1,1
8231,9630,0,0,0
8232,1220,0,0,0
8233,8965,0,1,1
8234,8908,1,1,1
8235,9012,0,0,0
8236,8610,0,0,1
8237,6430,1,0,0
8238,1213,0,0,0
8239,8303,0,0,1
8240,2000,0,0,0
8241,9323,0,0,0
8242,8122,1,0,0
8243,8952,0,0,0
8244,7014,0,0,0
8245,8154,1,1,1
8246,3176,1,1,1
8247,2735,1,1,0
8248,1227,0,0,0
8249,3942,0,0,0
8250,5073,1,1,1
8251,1212,0,0,0
8252,1754,1,1,1
8253,8951,0,0,0
8254,1897,0,0,0
8255,8623,0,0,0
8256,4665,0,1,0
8257,8919,1,1,1
8258,9320,0,0,0
8259,8038,0,0,0
8260,5442,1,1,0
8261,3368,1,1,1
8262,4144,0,0,0
8263,9435,1,0,0
8264,4147,0,0,0
8265,3600,0,0,0
8266,2557,1,1,1
8267,1012,0,0,0
8268,8008,0,0,0
8269,5314,0,0,1
8270,1712,1,1,1
8271,8038,0,0,0
8272,3178,1,1,1
8273,2504,0,0,0
8274,1630,0,0,1
8275,2300,0,0,0
8276,3072,0,1,1
8277,2016,1,0,0
8278,5703,1,1,1
8279,8157,1,1,1
8280,8832,0,0,0
8281,8910,1,1,1
8282,1227,0,0,0
8283,6440,0,0,0
8284,2933,1,1,0
8285,3013,0,0,0
8286,8953,0,0,0
8287,8180,0,1,1
8288,8957,1,0,1
8289,8005,0,0,0
8290,1794,1,1,1
8291,3063,0,0,0
8292,3360,1,1,1
8293,1203,0,0,0
8294,5412,0,0,0
8295,2503,0,0,0
8296,5032,0,0,0
8297,4125,0,0,0
8298,9200,0,0,0
8299,8172,1,1,1
8300,1899,0,0,0
8301,9608,1,0,0
8302,4053,0,0,0
8303,8046,0,0,0
8304,8045,0,0,0
8305,3550,0,1,0
8306,8804,0,0,0
8307,1148,1,1,1
8308,8200,0,0,0
8309,6260,1,1,0
8310,5000,0,0,0
8311,1424,1,1,1
8312,3076,1,1,1
8313,3803,0,0,0
8314,6403,0,0,0
8315,9533,0,1,0
8316,8708,0,0,0
8317,1009,0,0,0
8318,1963,1,1,0
8319,6467,0,0,0
8320,3600,1,0,1
8321,6192,1,0,0
8322,8957,0,0,1
8323,1630,0,0,1
8324,8193,0,1,1
8325,8967,0,1,1
8326,1400,0,0,1
8327,8044,0,0,0
8328,1782,1,1,1
8329,1260,0,0,1
8330,3951,1,0,0
8331,8400,0,0,0
8332,7524,0,0,0
8333,9107,0,0,0
8334,1004,0,0,0
8335,8344,0,0,0
8336,9100,0,0,0
8337,4665,1,0,0
8338,8132,1,0,1
8339,4132,0,0,0
8340,4500,0,0,1
8341,3177,0,1,1
8342,1400,1,1,1
8343,3604,1,0,0
8344,6422,1,1,0
8345,6048,0,0,0
8346,1162,0,1,1
8347,8041,0,0,0
8348,8046,1,0,0
8349,4144,0,0,0
8350,3360,1,1,1
8351,9215,0,1,1
8352,3255,1,1,1
8353,8952,0,0,0
8354,2540,0,1,1
8355,1201,0,0,0
8356,6012,0,0,0
8357,2502,0,0,0
8358,6010,0,0,0
8359,1926,0,1,0
8360,2523,1,1,0
8361,9326,1,0,0
8362,1018,0,0,0
8363,5306,1,1,0
8364,9030,0,0,0
8365,3018,0,0,1
8366,8340,1,0,1
8367,6467,0,0,0
8368,6005,0,0,0
8369,3250,0,0,1
8370,3098,1,0,0
8371,3312,1,1,1
8372,4628,1,1,1
8373,3904,0,0,0
8374,8344,1,0,0
8375,2503,0,0,1
8376,1694,1,1,1
8377,2746,1,1,0
8378,1004,0,0,0
8379,4148,0,0,0
8380,8155,1,1,1
8381,3312,1,1,1
8382,3013,0,0,0
8383,8610,0,0,1
8384,5037,1,1,0
8385,3036,1,1,1
8386,4244,0,0,0
8387,6314,1,0,0
8388,5304,1,1,1
8389,3373,1,1,1
8390,8500,0,0,1
8391,2000,0,0,0
8392,4053,0,0,0
8393,8232,0,0,0
8394,1890,0,0,0
8395,5200,0,0,0
8396,9057,1,0,0
8397,1202,0,0,0
8398,8008,0,0,0
8399,8404,0,0,0
8400,1020,0,0,0
8401,1245,1,0,0
8402,1212,0,0,0
8403,4104,0,1,0
8404,9122,1,0,0
8405,2802,1,1,0
8406,8005,0,0,0
8407,4123,0,0,0
8408,8302,0,0,0
8409,3780,0,0,0
8410,6037,0,0,1
8411,4125,0,0,0
8412,8404,0,0,0
8413,9230,0,0,0
8414,1896,0,0,1
8415,1030,0,0,1
8416,6208,0,0,1
8417,9320,0,0,0
8418,2575,1,1,1
8419,9050,1,0,0
8420,4058,0,0,0
8421,1763,0,1,1
8422,1271,1,1,1
8423,1052,1,1,0
8424,5000,0,0,0
8425,2017,1,1,0
8426,5040,1,1,1
8427,5063,1,1,0
8428,1580,1,1,1
8429,4133,0,0,0
8430,3628,1,1,1
8431,8965,1,1,1
8432,8590,0,0,0
8433,2053,1,1,1
8434,1350,0,1,1
8435,8600,0,0,0
8436,1896,0,0,1
8437,1228,0,0,0
8438,8957,0,0,1
8439,1723,1,0,1
8440,1745,1,1,1
8441,7302,1,1,0
8442,5082,0,1,0
8443,1610,1,1,1
8444,8872,0,0,0
8445,1434,1,1,1
8446,8180,0,1,1
8447,3982,0,0,0
8448,8317,1,1,1
8449,1615,1,1,1
8450,8048,0,0,0
8451,1023,0,0,1
8452,8500,1,1,1
8453,1800,0,0,0
8454,9230,1,0,0
8455,4500,0,0,1
8456,3008,0,0,0
8457,5058,1,0,1
8458,3380,0,1,1
8459,8426,1,1,1
8460,8635,1,1,0
8461,5615,1,1,1
8462,8867,0,0,0
8463,9230,1,0,0
8464,6253,1,1,1
8465,8953,0,0,0
8466,1196,0,1,1
8467,1950,1,0,0
8468,4310,0,0,0
8469,5620,0,0,1
8470,1202,0,0,0
8471,8003,0,0,0
8472,8640,0,0,0
8473,4500,0,1,1
8474,6330,0,0,1
8475,4800,1,1,0
8476,3932,0,0,0
8477,5200,0,0,1
8478,1688,1,0,1
8479,4914,1,0,1
8480,3600,0,0,0
8481,1007,0,0,0
8482,4632,0,0,0
8483,6454,0,0,0
8484,8810,0,0,0
8485,2053,0,1,1
8486,4303,0,0,0
8487,8953,0,0,0
8488,9000,0,0,0
8489,9545,1,1,1
8490,8475,1,1,1
8491,1872,0,0,0
8492,8135,0,0,0
8493,1227,0,0,0
8494,8050,0,0,0
8495,1700,0,0,1
8496,1203,0,0,0
8497,5210,0,0,1
8498,8050,0,0,0
8499,1030,0,1,1
8500,1815,0,0,0
8501,8048,0,0,0
8502,9424,0,0,0
8503,1950,0,0,0
8504,4450,0,0,0
8505,3312,1,1,1
8506,1669,1,0,0
8507,8165,1,1,1
8508,5415,0,0,0
8509,8750,0,0,0
8510,3634,1,1,1
8511,4102,0,0,0
8512,6020,0,0,1
8513,8802,0,0,0
8514,8107,0,1,1
8515,8915,1,1,1
8516,4105,0,1,0
8517,3298,1,1,1
8518,1009,0,0,0
8519,1037,1,1,1
8520,5034,0,0,0
8521,8180,0,0,1
8522,1914,0,0,0
8523,6440,0,0,0
8524,1439,1,1,1
8525,7502,0,0,0
8526,8804,0,0,0
8527,3805,0,0,0
8528,4402,0,0,0
8529,4528,0,0,1
8530,2068,0,0,0
8531,8902,0,0,0
8532,1212,0,0,0
8533,5314,0,0,1
8534,4436,0,0,0
8535,4144,0,0,0
8536,8640,0,0,0
8537,3960,0,0,0
8538,9000,0,0,0
8539,1212,0,0,0
8540,8570,0,1,1
8541,1162,1,1,1
8542,8547,1,1,1
8543,1630,1,1,0
8544,6208,0,0,1
8545,8604,0,0,1
8546,8008,0,0,0
8547,4802,0,0,0
8548,4056,0,0,0
8549,1373,0,1,1
8550,1204,0,0,0
8551,6300,0,0,0
8552,3436,1,1,1
8553,6370,1,0,0
8554,8580,0,1,1
8555,6020,0,0,0
8556,8003,0,0,0
8557,4654,1,1,0
8558,4702,0,1,1
8559,3476,0,0,1
8560,1752,0,1,1
8561,5707,1,1,1
8562,8408,0,0,1
8563,8310,0,1,1
8564,8854,1,1,0
8565,8708,0,0,0
8566,8604,0,0,1
8567,3186,1,1,1
8568,1616,1,1,1
8569,9011,0,0,0
8570,4542,0,0,1
8571,1110,0,0,1
8572,3008,0,0,0
8573,4556,1,1,1
8574,1922,0,0,0
8575,1950,0,0,0
8576,3937,0,0,0
8577,4106,0,1,0
8578,8820,0,0,0
8579,1269,1,1,1
8580,3400,0,0,1
8581,9402,1,0,0
8582,5033,0,0,0
8583,6340,1,0,1
8584,4455,0,0,0
8585,4713,1,1,0
8586,3257,0,1,1
8587,1860,0,1,1
8588,2502,0,0,0
8589,7000,1,0,0
8590,8353,1,1,1
8591,8427,0,0,1
8592,8618,1,1,1
8593,4534,1,1,1
8594,8280,0,0,0
8595,9506,1,1,1
8596,1196,1,1,1
8597,8864,0,1,0
8598,6112,1,0,0
8599,8400,0,0,0
8600,1673,1,1,1
8601,9000,0,0,0
8602,8484,1,1,1
8603,4153,0,0,0
8604,4665,0,0,0
8605,8307,1,1,1
8606,8400,0,0,0
8607,8004,0,0,0
8608,8048,0,0,0
8609,1222,0,0,1
8610,4657,0,0,0
8611,1024,0,0,0
8612,8952,0,0,0
8613,6330,1,1,1
8614,8418,1,0,0
8615,1032,1,1,1
8616,1867,0,1,1
8617,4057,0,0,0
8618,4057,0,0,0
8619,4623,1,1,1
8620,1723,0,1,1
8621,7260,0,0,0
8622,8405,0,0,0
8623,3714,0,0,0
8624,1218,0,0,0
8625,1964,1,1,0
8626,7000,0,0,0
8627,6204,0,1,1
8628,8542,1,1,1
8629,3952,0,0,0
8630,8405,1,0,0
8631,5415,0,0,0
8632,8600,0,0,0
8633,3805,0,0,0
8634,6430,1,0,0
8635,1950,0,0,0
8636,1484,1,1,1
8637,1891,0,0,0
8638,8330,0,0,0
8639,8280,0,0,1
8640,8902,1,0,0
8641,3700,0,0,0
8642,1936,0,0,0
8643,2013,0,0,0
8644,6015,0,0,0
8645,2540,0,1,1
8646,1852,0,1,1
8647,8157,0,1,1
8648,3600,1,0,0
8649,8862,1,0,0
8650,5734,1,1,1
8651,1267,1,1,1
8652,1510,0,1,1
8653,3098,0,0,0
8654,6003,0,0,0
8655,4142,0,0,0
8656,1922,0,0,0
8657,8525,1,1,1
8658,8953,0,0,0
8659,3110,0,1,1
8660,8409,1,1,1
8661,1744,1,1,1
8662,6370,0,0,0
8663,8105,0,0,1
8664,8645,0,0,0
8665,4144,0,0,0
8666,9434,1,0,0
8667,1913,1,1,0
8668,3007,0,0,0
8669,8008,0,0,0
8670,9473,0,1,0
8671,2556,1,1,1
8672,3904,0,0,0
8673,8038,0,0,0
8674,3072,0,0,0
8675,1586,1,1,1
8676,3860,0,0,0
8677,8045,0,0,0
8678,9403,0,0,0
8679,6260,1,1,0
8680,6027,1,1,1
8681,3414,0,1,1
8682,3207,1,1,1
8683,3930,0,0,0
8684,2013,0,0,0
8685,4133,0,0,0
8686,8952,0,0,0
8687,2610,0,0,0
8688,1714,1,1,1
8689,8274,1,1,0
8690,1223,0,0,0
8691,9631,0,0,0
8692,4313,1,1,0
8693,4425,1,1,0
8694,6340,0,0,1
8695,8046,0,1,0
8696,2540,0,1,1
8697,8187,1,0,0
8698,5036,0,0,0
8699,9000,0,0,0
8700,8037,0,0,0
8701,1203,0,0,0
8702,8125,1,0,0
8703,6003,0,0,0
8704,7437,1,0,0
8705,6410,0,0,0
8706,5436,0,0,0
8707,1290,0,0,0
8708,1820,0,0,0
8709,8603,0,1,0
8710,8004,0,0,0
8711,3072,0,0,0
8712,1007,0,0,0
8713,6423,1,0,0
8714,6463,1,0,0
8715,8037,0,0,0
8716,9245,0,0,1
8717,5000,0,0,0
8718,8046,1,1,0
8719,3653,0,0,0
8720,1203,0,0,0
8721,8134,0,0,0
8722,8200,0,0,0
8723,8320,0,1,1
8724,4600,0,0,0
8725,8802,0,0,0
8726,6026,1,1,1
8727,8855,1,0,0
8728,8330,0,0,0
8729,1093,0,0,0
8730,1800,0,0,0
8731,1214,0,0,0
8732,4202,0,0,0
8733,8600,0,0,0
8734,9543,1,1,1
8735,2742,1,0,0
8736,8457,1,1,1
8737,3123,1,1,1
8738,1201,0,0,0
8739,4715,1,0,0
8740,9500,0,0,1
8741,4246,1,1,0
8742,4528,0,1,1
8743,8231,0,0,0
8744,8500,1,1,1
8745,8606,1,1,0
8746,8766,0,0,0
8747,8049,0,0,0
8748,8207,0,0,0
8749,8906,1,1,1
8750,4123,0,0,0
8751,8046,0,0,0
8752,1196,1,0,1
8753,1212,0,0,0
8754,8363,0,0,0
8755,8103,0,0,0
8756,4056,0,0,0
8757,3816,0,0,0
8758,9000,0,0,0
8759,4702,0,1,1
8760,3930,0,0,0
8761,1618,1,0,0
8762,4052,0,0,0
8763,3415,1,1,1
8764,4663,0,0,0
8765,6438,1,0,0
8766,1374,1,1,1
8767,5116,0,1,0
8768,6010,0,0,0
8769,8404,0,0,0
8770,1814,0,0,0
8771,5112,1,0,0
8772,1752,1,1,1
8773,6340,1,1,1
8774,8252,1,1,1
8775,6300,0,0,0
8776,1226,0,0,0
8777,2504,0,0,0
8778,4127,0,0,0
8779,8636,0,0,0
8780,9042,0,0,0
8781,9230,0,0,0
8782,9000,0,0,0
8783,8302,0,0,0
8784,8152,0,0,0
8785,5243,0,0,0
8786,8102,0,0,0
8787,8180,0,1,1
8788,6014,0,0,0
8789,8400,0,0,0
8790,9450,0,0,0
8791,8051,0,0,0
8792,3512,1,1,1
8793,1803,1,0,0
8794,8032,0,0,0
8795,1219,0,0,0
8796,1247,1,0,0
8797,8406,0,0,0
8798,6242,1,1,1
8799,1633,0,0,0
8800,8207,0,0,0
8801,1700,0,0,1
8802,8952,0,0,0
8803,8200,0,0,0
8804,8184,0,1,1
8805,5605,1,1,0
8806,8302,0,0,0
8807,8406,0,0,0
8808,8952,0,0,0
8809,3122,0,1,1
8810,2300,0,0,0
8811,6024,1,1,1
8812,3063,0,0,0
8813,6214,1,1,1
8814,2013,0,0,0
8815,6074,0,0,0
8816,1530,0,1,1
8817,5512,1,0,1
8818,8865,0,0,0
8819,2503,0,0,1
8820,3822,0,0,0
8821,9100,0,0,0
8822,1169,1,1,1
8823,8752,0,0,0
8824,1268,0,1,1
8825,3063,0,1,0
8826,1219,0,0,0
8827,1180,0,0,1
8828,8840,1,0,0
8829,8636,0,0,0
8830,1009,0,0,0
8831,5330,0,0,0
8832,1185,1,1,1
8833,8127,1,1,0
8834,2074,1,1,0
8835,4900,0,0,1
8836,3432,1,1,1
8837,1610,1,1,1
8838,6275,1,1,1
8839,8046,0,0,0
8840,4146,0,0,0
8841,5210,0,0,1
8842,4144,0,0,0
8843,4103,0,0,0
8844,6014,0,0,0
8845,4333,1,1,0
8846,4460,0,0,1
8847,6032,0,0,0
8848,9230,1,0,0
8849,6005,0,0,0
8850,4448,0,0,0
8851,3922,0,0,0
8852,3782,1,0,0
8853,1715,1,1,1
8854,1205,0,0,0
8855,1400,0,0,1
8856,1341,0,0,0
8857,8820,0,0,0
8858,3116,1,1,1
8859,7453,1,0,0
8860,8405,0,0,0
8861,3110,1,1,1
8862,6142,1,1,1
8863,3065,0,1,0
8864,5644,1,1,1
8865,6467,0,0,0
8866,9547,1,1,1
8867,8047,0,0,0
8868,8853,0,0,0
8869,5000,0,0,0
8870,9050,1,1,0
8871,1233,0,1,1
8872,1028,1,0,0
8873,5034,0,0,0
8874,2000,0,0,0
8875,3006,0,0,0
8876,4424,1,0,0
8877,5454,1,1,1
8878,9602,0,0,0
8879,8352,1,1,1
8880,8052,0,0,0
8881,6340,0,0,1
8882,4612,0,0,0
8883,9428,0,0,0
8884,8005,0,0,0
8885,5073,1,1,1
8886,4106,0,0,0
8887,4227,1,1,0
8888,5027,1,1,0
8889,9445,0,1,1
8890,5426,1,1,1
8891,1004,0,0,0
8892,1635,1,0,0
8893,4468,1,0,0
8894,1007,0,0,0
8895,1806,0,0,0
8896,3250,0,1,1
8897,1026,1,1,1
8898,5417,0,0,0
8899,1205,0,0,0
8900,1026,1,1,1
8901,3627,1,0,1
8902,8505,1,1,1
8903,8590,0,0,0
8904,1218,0,0,0
8905,3664,1,1,1
8906,9000,0,0,0
8907,2000,0,0,0
8908,1815,0,0,0
8909,1470,0,0,1
8910,1896,0,0,1
8911,4242,0,1,0
8912,6343,0,1,1
8913,2557,1,1,1
8914,9312,1,1,1
8915,8280,0,0,0
8916,1197,0,1,0
8917,3600,0,0,0
8918,6388,0,0,0
8919,8718,1,0,0
8920,9100,0,0,0
8921,1004,0,0,0
8922,2126,1,0,0
8923,3600,0,0,0
8924,6410,0,0,0
8925,3800,0,0,0
8926,8050,0,0,0
8927,8055,0,0,0
8928,8134,0,0,0
8929,5504,0,0,1
8930,9411,1,0,0
8931,3960,1,1,0
8932,1217,1,1,0
8933,3185,1,1,1
8934,8834,0,0,0
8935,8047,0,0,0
8936,8496,0,0,0
8937,8404,0,0,0
8938,8330,0,0,0
8939,5610,0,1,1
8940,3700,0,0,0
8941,1217,0,1,0
8942,3977,1,1,0
8943,4914,1,0,1
8944,6015,0,0,0
8945,8610,0,0,0
8946,2503,0,0,0
8947,5736,1,0,1
8948,8804,0,0,0
8949,1817,0,0,0
8950,4539,1,0,1
8951,9524,0,1,1
8952,3110,0,1,1
8953,1752,0,0,1
8954,7270,0,0,0
8955,1110,0,0,1
8956,8052,0,0,0
8957,3315,1,1,1
8958,1110,0,0,1
8959,1630,0,0,1
8960,8103,0,0,0
8961,3007,0,0,0
8962,2732,1,1,0
8963,1660,0,0,0
8964,8500,0,0,1
8965,2013,0,0,0
8966,4718,0,0,0
8967,8003,0,0,0
8968,1010,0,0,0
8969,4657,0,0,0
8970,5610,0,1,1
8971,5237,0,0,1
8972,3700,0,0,0
8973,1290,0,1,0
8974,3634,1,1,1
8975,3532,1,1,1
8976,1260,0,0,1
8977,1723,1,1,1
8978,1261,1,1,0
8979,1205,0,0,0
8980,9606,1,0,0
8981,4402,0,0,0
8982,4058,0,0,0
8983,2540,0,1,1
8984,2902,1,1,0
8985,5505,0,0,1
8986,3618,0,0,0
8987,5417,0,0,0
8988,8957,0,0,1
8989,1720,1,1,1
8990,9507,1,1,1
8991,6026,1,1,1
8992,3073,0,0,1
8993,8953,0,0,0
8994,3047,1,0,1
8995,8717,1,1,1
8996,8880,1,0,0
8997,6030,0,0,0
8998,2745,1,1,0
8999,4500,0,0,1
9000,8575,1,1,1
9001,1219,0,0,0
9002,8197,0,0,0
9003,7320,0,0,0
9004,3012,0,0,0
9005,9030,0,0,0
9006,1258,1,1,0
9007,1870,0,0,0
9008,1227,0,0,0
9009,2034,0,0,0
9010,8580,1,1,1
9011,3250,1,0,1
9012,4612,0,0,0
9013,1202,0,0,0
9014,4132,0,0,0
9015,8049,0,0,0
9016,6102,0,1,0
9017,5417,0,0,0
9018,4052,0,0,0
9019,1350,1,1,1
9020,1784,0,1,1
9021,5621,0,0,1
9022,8804,0,0,0
9023,1615,1,1,1
9024,8807,0,0,0
9025,8032,0,0,0
9026,1009,0,0,0
9027,4414,0,0,0
9028,6403,0,0,0
9029,1188,1,1,1
9030,3322,1,1,1
9031,6006,0,0,0
9032,9450,0,0,1
9033,1207,0,0,0
9034,5722,0,0,0
9035,2406,0,0,0
9036,1024,0,0,0
9037,9000,0,0,0
9038,8500,0,0,1
9039,8810,0,0,0
9040,8192,1,0,1
9041,1208,0,0,0
9042,1007,0,0,0
9043,6043,0,0,0
9044,8604,1,1,1
9045,9008,0,0,0
9046,4562,0,1,1
9047,1227,0,0,0
9048,8874,0,0,0
9049,9532,0,0,0
9050,8152,0,0,0
9051,8800,0,0,0
9052,6340,1,1,0
9053,8052,0,0,0
9054,8615,1,1,1
9055,5737,0,1,1
9056,1696,1,1,1
9057,5712,1,1,1
9058,8032,0,0,0
9059,9000,0,0,0
9060,1208,0,0,0
9061,8215,0,1,1
9062,8488,0,0,0
9063,8310,0,1,1
9064,9063,1,0,0
9065,8306,1,1,0
9066,8902,1,0,0
9067,2900,0,0,1
9068,6221,1,1,1
9069,8957,0,0,1
9070,2300,0,0,0
9071,4132,0,0,0
9072,3556,0,0,0
9073,9508,1,1,1
9074,9000,0,0,0
9075,1196,0,1,1
9076,2543,0,1,1
9077,8604,0,0,1
9078,2540,0,0,1
9079,4313,1,1,0
9080,4147,0,1,0
9081,3672,1,1,1
9082,1227,0,0,0
9083,5637,1,1,1
9084,3510,0,1,1
9085,5000,0,0,0
9086,7513,0,0,0
9087,1375,1,1,1
9088,8912,1,1,1
9089,1293,0,0,0
9090,8261,0,1,0
9091,5033,0,0,0
9092,3014,0,0,0
9093,1522,0,1,1
9094,8600,0,0,0
9095,9057,1,1,0
9096,1920,1,0,0
9097,4710,1,0,0
9098,4460,0,1,1
9099,8200,0,0,0
9100,8404,0,0,0
9101,7500,0,0,0
9102,8810,0,0,0
9103,8041,0,0,0
9104,8047,0,0,0
9105,8304,0,0,0
9106,4125,0,0,0
9107,1202,0,0,0
9108,5608,1,1,1
9109,7206,1,1,0
9110,2558,0,1,1
9111,8400,1,0,0
9112,8105,1,1,1
9113,1430,1,1,1
9114,1814,0,0,0
